Feature,Importance
hsa-miR-625-3p,0.004354407991353697
hsa-miR-335-5p,0.004305451600303001
hsa-miR-598-3p,0.004285947276987014
hsa-miR-423-5p,0.004275212367022815
hsa-miR-103b,0.004275199916412522
hsa-miR-140-3p,0.004205450235203982
hsa-miR-15a-5p,0.004110819552434677
hsa-miR-148b-3p,0.004071655814908649
hsa-miR-200b-3p,0.004007105343800235
hsa-miR-590-3p,0.004006066733098505
hsa-miR-4433-3p,0.003929601609702543
hsa-miR-362-5p,0.003830764899621385
hsa-miR-374a-5p,0.0038009880319234495
hsa-miR-1273g-3p,0.003796974831676672
hsa-miR-144-5p,0.0037624845952987963
hsa-let-7a-3p,0.003710937625361573
hsa-miR-545-3p,0.0037087928889122123
hsa-miR-483-5p,0.0036490419301733446
hsa-miR-23a-3p,0.0035908969081158678
hsa-miR-3065-5p,0.0035580464952041364
hsa-miR-199b-3p,0.003442472946196998
hsa-miR-100-5p,0.0033969896692548746
hsa-miR-324-5p,0.0033546275946275943
hsa-miR-501-3p,0.0033455076543851183
hsa-miR-1307-3p,0.0033425053318597055
hsa-miR-365b-3p,0.0033070144345695956
hsa-miR-1307-5p,0.0032756169962535387
hsa-miR-409-3p,0.0032326757358007376
hsa-miR-4433b-5p,0.003214913438645145
hsa-miR-382-5p,0.0031265633144769885
hsa-miR-1,0.0031200155428744818
hsa-miR-378a-3p,0.0030950766687620496
hsa-let-7a-5p,0.0030926209688832127
hsa-miR-4728-3p,0.0030615152755810106
hsa-miR-3615,0.0030482834256891165
hsa-miR-410-3p,0.002965960590470206
hsa-miR-128-3p,0.0029507347799048044
hsa-miR-4433-5p,0.002948119593116224
hsa-miR-5683,0.0029133931748305535
hsa-miR-4526,0.002878650387724797
hsa-miR-93-5p,0.002829947324794054
hsa-miR-503-5p,0.002815929464014706
hsa-miR-28-5p,0.0028042036947505044
hsa-miR-30c-5p,0.0027870654739044058
hsa-miR-1185-2-3p,0.0027626932170399937
hsa-miR-219b-3p,0.0027153508912396746
hsa-miR-203b-5p,0.002709644162449039
hsa-miR-361-5p,0.0027095616024187456
hsa-miR-597-3p,0.002695123321183587
hsa-miR-23b-3p,0.0026892803269460124
hsa-miR-4508,0.002679594216773506
hsa-miR-381-5p,0.0026743071005401312
hsa-miR-493-5p,0.0026594226227857516
hsa-miR-143-3p,0.0026580424231155246
hsa-miR-27b-3p,0.0026527554249943996
hsa-miR-27a-3p,0.0026507742274817776
hsa-miR-6844,0.0026424161829831606
hsa-miR-21-3p,0.002640956386275054
hsa-miR-196b-5p,0.002638539296688972
hsa-miR-3131,0.002617306732078736
hsa-miR-24-3p,0.002590846934916063
hsa-miR-30d-5p,0.0025863622888127624
hsa-miR-629-3p,0.002568873973151675
hsa-miR-136-5p,0.0025505679555281784
hsa-let-7d-5p,0.002538309916343483
hsa-miR-628-3p,0.002532722961557372
hsa-miR-130b-3p,0.0024581651322127833
hsa-miR-497-5p,0.0024565364688116965
hsa-miR-16-2-3p,0.0024368814481724333
hsa-miR-98-3p,0.0024367727809351232
hsa-miR-221-3p,0.002436110222365211
hsa-miR-181a-5p,0.0023964614219546677
hsa-miR-1260b,0.0023910674049440676
hsa-miR-199a-3p,0.0023883031057220783
hsa-miR-17-3p,0.0023601131774208693
hsa-miR-340-5p,0.0023593595900009362
hsa-miR-590-5p,0.0023445001068770873
hsa-miR-21-5p,0.0023285774502457535
hsa-miR-25-3p,0.0023037246635514326
hsa-miR-28-3p,0.002303343877128492
hsa-miR-150-3p,0.002283424102120621
hsa-miR-345-5p,0.002269321926534199
hsa-miR-203a,0.002222010508287261
hsa-miR-6889-5p,0.0022178886281658226
hsa-miR-139-5p,0.0021741239005779894
hsa-miR-4732-3p,0.0021706669512238865
hsa-miR-132-5p,0.0021294945533197347
hsa-miR-202-5p,0.0021000699174589673
hsa-miR-769-5p,0.0020967671184325826
hsa-miR-106b-3p,0.002095954105925756
hsa-miR-1180-3p,0.002082653251933857
hsa-miR-103a-2-5p,0.002036659919132586
hsa-miR-106b-5p,0.002033111257905052
hsa-miR-619-5p,0.0020311413804103506
hsa-miR-181c-5p,0.0020285828615527524
hsa-miR-199a-5p,0.0020136832202405966
hsa-miR-181a-2-3p,0.0020113147925734
hsa-miR-378c,0.002010490015389801
hsa-miR-505-3p,0.002005075421981658
hsa-miR-584-5p,0.0020049138908300517
hsa-miR-3196,0.0019999953123477987
hsa-miR-433-3p,0.001995467964670864
hsa-let-7b-3p,0.001982725188673389
hsa-miR-324-3p,0.001973901180427389
hsa-miR-26a-1-3p,0.0019583531066683668
hsa-miR-150-5p,0.001876969186312394
hsa-miR-24-2-5p,0.001868544750024819
hsa-miR-18a-3p,0.001861581484837297
hsa-miR-4772-5p,0.001860191096064055
hsa-let-7d-3p,0.0018421310705674346
hsa-miR-6881-3p,0.00183065018456681
hsa-miR-487b-3p,0.0018287611416678195
hsa-miR-545-5p,0.0018260364842454387
hsa-miR-874-3p,0.0018189912780549452
hsa-miR-184,0.0018170245473237544
hsa-miR-3194-5p,0.001813875880336655
hsa-miR-33a-5p,0.0018003905998457523
hsa-miR-1301-3p,0.0017859844672571115
hsa-miR-379-3p,0.0017732553222502613
hsa-miR-222-3p,0.0017677230718884476
hsa-miR-31-5p,0.001761834513686718
hsa-miR-301a-3p,0.001747351170810331
hsa-miR-29a-3p,0.0017429935426841005
hsa-miR-887-3p,0.0017422867513611606
hsa-miR-3190-5p,0.0017371172503270747
hsa-miR-642b-3p,0.0017369654155368437
hsa-miR-200b-5p,0.001730103941890578
hsa-miR-148a-3p,0.0017121708323874106
hsa-miR-484,0.001682785794763747
hsa-miR-452-5p,0.0016630116959064328
hsa-miR-193a-5p,0.0016494248335044356
hsa-miR-148b-5p,0.0016438418010714983
hsa-miR-5100,0.001640500025699388
hsa-miR-1249,0.001633333333333335
hsa-miR-4742-3p,0.0016321839080459788
hsa-miR-500b-5p,0.001617744714082599
hsa-let-7b-5p,0.0016075706902666084
hsa-miR-548d-5p,0.0016065830347344449
hsa-miR-34a-5p,0.0015971563430701111
hsa-miR-376a-5p,0.0015913405446789848
hsa-miR-551b-3p,0.0015862986729748357
hsa-miR-154-3p,0.0015780455347287423
hsa-miR-339-3p,0.0015700704225352106
hsa-miR-432-5p,0.0015624336830490548
hsa-miR-299-5p,0.0015616549252255591
hsa-miR-106a-3p,0.0015458165901262918
hsa-miR-6756-3p,0.0015324884133883956
hsa-miR-5585-5p,0.0015303866288455326
hsa-miR-4433b-3p,0.001515470420253885
hsa-miR-98-5p,0.0015091150661228519
hsa-miR-20b-5p,0.001508475048092778
hsa-miR-548c-5p,0.001494029850746269
hsa-miR-182-3p,0.0014899912203687458
hsa-miR-106a-5p,0.0014888714022147356
hsa-miR-376c-3p,0.0014627197933798032
hsa-miR-29b-3p,0.0014502995842118884
hsa-miR-483-3p,0.0014424445865302642
hsa-miR-542-3p,0.0014382546779268088
hsa-miR-125b-5p,0.0014311342070037183
hsa-miR-660-5p,0.001407088122605364
hsa-miR-665,0.0014056526806526806
hsa-miR-302e,0.0013925512394527845
hsa-miR-320c,0.001388206332389526
hsa-miR-376a-3p,0.001386211297430382
hsa-miR-145-5p,0.0013782620959789777
hsa-miR-363-3p,0.0013610098950258625
hsa-miR-378d,0.0013553943046716486
hsa-miR-377-3p,0.001352014655716025
hsa-miR-193a-3p,0.0013382762548454952
hsa-miR-758-3p,0.0013374485596707828
hsa-miR-6747-3p,0.0013294482464979269
hsa-miR-3200-5p,0.0013244722965321681
hsa-miR-548h-3p,0.0013201698042554358
hsa-miR-132-3p,0.001313636363636364
hsa-let-7g-3p,0.0013128143605759671
hsa-miR-425-5p,0.0013000445439777333
hsa-miR-431-5p,0.00129388840196894
hsa-miR-29c-5p,0.0012863787124981151
hsa-miR-652-3p,0.0012841867347496794
hsa-miR-186-3p,0.0012819048489278756
hsa-miR-361-3p,0.0012740427368620217
hsa-miR-429,0.0012739726027397266
hsa-miR-130b-5p,0.001271210716950541
hsa-miR-1228-5p,0.0012625089514548486
hsa-miR-3613-5p,0.0012556273705654508
hsa-miR-33b-5p,0.0012355781842001456
hsa-miR-125a-5p,0.0012331278158728273
hsa-miR-342-3p,0.0012314796630880688
hsa-miR-769-3p,0.0012241653418124008
hsa-miR-376b-3p,0.001215584415584415
hsa-miR-1260a,0.0012154973460132522
hsa-miR-532-5p,0.0012126130125559363
hsa-miR-373-3p,0.0012077294685990335
hsa-miR-193b-5p,0.0012005114902995271
hsa-miR-548k,0.0012000479539641944
hsa-miR-6765-3p,0.0011981204747376943
hsa-miR-4659a-3p,0.001190366266543552
hsa-miR-616-5p,0.001187207956963713
hsa-miR-1271-3p,0.001162311176927597
hsa-miR-4532,0.001147200593251761
hsa-miR-2355-3p,0.0011465632828435285
hsa-miR-4524b-3p,0.0011454545454545459
hsa-miR-211-5p,0.0011385767790262175
hsa-miR-185-3p,0.0011214497041420112
hsa-miR-7977,0.0011120047383023162
hsa-miR-197-3p,0.0011089201964472595
hsa-miR-3162-3p,0.0011066502389486265
hsa-miR-139-3p,0.0010979961942624793
hsa-miR-192-5p,0.0010957341269841265
hsa-miR-624-5p,0.0010928893964124204
hsa-miR-193b-3p,0.0010914338187065459
hsa-miR-4306,0.0010897833521121185
hsa-miR-146a-5p,0.0010709200281842606
hsa-miR-5580-3p,0.0010568419756595525
hsa-miR-3143,0.001056758056758057
hsa-miR-4317,0.0010511679644048947
hsa-miR-1197,0.0010420592390341912
hsa-miR-6503-5p,0.001040011179910562
hsa-miR-1226-3p,0.001039086517347387
hsa-miR-133a-3p,0.001039002557544757
hsa-miR-6779-3p,0.0010389894410175288
hsa-miR-499b-3p,0.001028695066334992
hsa-miR-10b-5p,0.0010220850775908225
hsa-miR-15a-3p,0.0010207811272491508
hsa-miR-7706,0.0010050688039818473
hsa-miR-6717-5p,0.0010034735860172826
hsa-miR-493-3p,0.0009960001025568948
hsa-miR-15b-3p,0.000985427061754401
hsa-miR-3613-3p,0.0009814777168541283
hsa-miR-6514-5p,0.000974759080800593
hsa-miR-122-3p,0.0009707070707070703
hsa-let-7f-1-3p,0.0009612676056338028
hsa-miR-194-5p,0.00095855664543095
hsa-miR-221-5p,0.0009580498866213156
hsa-miR-466,0.0009580498866213154
hsa-miR-744-5p,0.0009574911310947942
hsa-miR-19a-5p,0.0009497363889744708
hsa-miR-182-5p,0.0009472451790633606
hsa-miR-548n,0.0009470041908294651
hsa-miR-3130-3p,0.0009454545454545458
hsa-miR-1277-3p,0.0009268872826908542
hsa-miR-6514-3p,0.0009233891425672247
hsa-miR-556-3p,0.0009037673040230587
hsa-let-7c-5p,0.0009025140124348921
hsa-miR-141-3p,0.0008988297499504783
hsa-miR-629-5p,0.0008941798941798943
hsa-miR-582-3p,0.0008910545929071313
hsa-miR-92b-3p,0.0008795091947389865
hsa-miR-148a-5p,0.0008793635190406794
hsa-miR-589-3p,0.0008618916437098255
hsa-miR-376c-5p,0.0008612533157528585
hsa-miR-1277-5p,0.0008595195207582801
hsa-miR-34a-3p,0.0008579124579124579
hsa-miR-135a-5p,0.000857575757575758
hsa-miR-181b-5p,0.0008549826294784454
hsa-miR-219a-5p,0.0008538251366120217
hsa-miR-1250-5p,0.0008447769561645169
hsa-miR-153-3p,0.0008328087940156914
hsa-let-7i-3p,0.0008253968253968253
hsa-miR-154-5p,0.0008253112738587375
hsa-miR-190a-3p,0.000819187242798354
hsa-miR-652-5p,0.0008145454545454545
hsa-miR-877-3p,0.0008123470732166382
hsa-miR-1301-5p,0.0007934622699056289
hsa-miR-374c-5p,0.0007888076976229962
hsa-let-7e-5p,0.0007812179768701509
hsa-miR-1229-3p,0.0007755681818181817
hsa-miR-4524a-3p,0.0007674144037780403
hsa-miR-450b-5p,0.0007668453163447604
hsa-miR-548l,0.000753151649981461
hsa-miR-658,0.0007408158373236499
hsa-miR-3150a-5p,0.0007399817850637523
hsa-miR-375,0.0007351453267040972
hsa-miR-3120-5p,0.0007215007215007217
hsa-miR-190b,0.0007175627240143369
hsa-miR-152-3p,0.0006999999999999998
hsa-miR-323b-3p,0.0006982097186700767
hsa-miR-99b-5p,0.0006964608161791261
hsa-miR-766-5p,0.0006964285714285715
hsa-miR-548d-3p,0.000687830687830688
hsa-miR-6852-5p,0.0006842105263157898
hsa-miR-4473,0.0006837846249610952
hsa-miR-662,0.0006734215322764181
hsa-miR-6803-3p,0.0006671418389166072
hsa-miR-548e-3p,0.0006660172073814666
hsa-miR-329-3p,0.0006624749905571822
hsa-miR-23a-5p,0.0006622702434177845
hsa-miR-210-3p,0.0006618457300275481
hsa-miR-499a-3p,0.0006535344208474404
hsa-miR-425-3p,0.0006518759018759019
hsa-miR-574-5p,0.0006434676434676435
hsa-miR-378i,0.0006429959371135842
hsa-miR-4757-3p,0.0006399353120243536
hsa-miR-5187-5p,0.0006334614804764052
hsa-miR-501-5p,0.0006308342726389581
hsa-miR-136-3p,0.0006295835062958352
hsa-miR-124-3p,0.0006265734265734267
hsa-miR-4664-5p,0.000616370808678502
hsa-miR-548v,0.0006096089629880286
hsa-miR-3656,0.0006028086910439853
hsa-miR-4524b-5p,0.0005952380952380955
hsa-miR-4448,0.0005912930474333985
hsa-miR-574-3p,0.0005749834656084657
hsa-miR-548as-3p,0.000569640062597809
hsa-miR-628-5p,0.0005694014129486367
hsa-miR-548ar-3p,0.0005681549728325094
hsa-miR-548e-5p,0.0005674603174603174
hsa-miR-1261,0.0005658859243014942
hsa-miR-3191-3p,0.0005647284489243267
hsa-miR-30c-1-3p,0.0005633383010432189
hsa-miR-134-5p,0.0005620059288537551
hsa-miR-4646-3p,0.000556955709511781
hsa-miR-101-5p,0.0005540334855403348
hsa-miR-5010-3p,0.0005515151515151516
hsa-miR-502-3p,0.0005439706746896278
hsa-miR-3659,0.0005398067745171057
hsa-miR-6789-5p,0.0005376243781094526
hsa-miR-92b-5p,0.0005360243055555554
hsa-miR-18b-5p,0.0005331478492325282
hsa-miR-500a-3p,0.0005321637426900585
hsa-miR-328-3p,0.0005266203703703704
hsa-miR-330-5p,0.0005266203703703703
hsa-miR-487b-5p,0.0005256102831618573
hsa-miR-127-5p,0.0005216358500256807
hsa-miR-5006-3p,0.0005194063926940639
hsa-miR-490-5p,0.0005158132045088566
hsa-miR-3529-5p,0.0005142033442244859
hsa-miR-31-3p,0.0005110565110565109
hsa-miR-369-5p,0.0005101214574898788
hsa-miR-708-5p,0.0005090909090909089
hsa-miR-5689,0.0005063683536626454
hsa-miR-30a-5p,0.0005048809398991141
hsa-miR-149-3p,0.0005010056066785766
hsa-miR-6815-5p,0.0005
hsa-miR-3684,0.0004989035087719299
hsa-miR-1973,0.000491349862258953
hsa-miR-1469,0.0004887468030690536
hsa-miR-548ax,0.00048281430219146405
hsa-miR-1976,0.0004827353395061729
hsa-miR-27a-5p,0.000482047486357831
hsa-miR-200a-3p,0.0004808606877893092
hsa-miR-1271-5p,0.0004790249433106577
hsa-miR-6833-3p,0.00047814207650273257
hsa-miR-143-5p,0.0004735294117647062
hsa-miR-379-5p,0.0004727272727272729
hsa-miR-214-3p,0.0004727272727272729
hsa-miR-3189-5p,0.00047115384615384613
hsa-miR-5582-3p,0.0004649758454106279
hsa-miR-126-5p,0.00046428571428571444
hsa-miR-1306-3p,0.00046271186440677964
hsa-miR-655-3p,0.00046169457128361234
hsa-miR-369-3p,0.00046117131062951524
hsa-miR-548x-5p,0.0004555061179087876
hsa-miR-374c-3p,0.000455474860626871
hsa-miR-4524a-5p,0.0004546423312407966
hsa-miR-7-2-3p,0.0004506035512709592
hsa-miR-5583-3p,0.0004487179487179487
hsa-miR-5708,0.0004484983314794213
hsa-miR-320b,0.0004433077578857631
hsa-miR-99a-5p,0.0004412121212121211
hsa-miR-20a-3p,0.00043638107416879796
hsa-miR-146b-5p,0.0004305776364599894
hsa-miR-208b-3p,0.0004300733024691357
hsa-miR-133b,0.0004272300469483568
hsa-miR-873-3p,0.0004272300469483568
hsa-miR-4768-3p,0.00042629190455277397
hsa-miR-548aa,0.0004244402985074627
hsa-miR-6509-3p,0.00042380401234567907
hsa-miR-485-3p,0.00042129629629629657
hsa-miR-548o-5p,0.0004212962962962962
hsa-miR-374a-3p,0.00041515495086923664
hsa-miR-511-3p,0.00041132122110987485
hsa-miR-3158-3p,0.0003959754191531684
hsa-miR-1299,0.0003878942881500426
hsa-miR-550b-2-5p,0.0003869047619047619
hsa-miR-4523,0.00038412698412698383
hsa-miR-4446-3p,0.00037958843159065626
hsa-miR-7-1-3p,0.00037958843159065626
hsa-miR-95-3p,0.00037728026533996676
hsa-miR-3065-3p,0.00037260729904408074
hsa-miR-654-3p,0.00036973899631418636
hsa-miR-1537-3p,0.0003645833333333333
hsa-miR-200c-3p,0.0003638059701492536
hsa-miR-181c-3p,0.00036335403726707927
hsa-miR-409-5p,0.00035897435897435894
hsa-miR-155-5p,0.0003569648225422891
hsa-miR-1185-1-3p,0.0003547241118669693
hsa-miR-382-3p,0.0003510802469135802
hsa-miR-639,0.000346460769980507
hsa-miR-381-3p,0.0003389850889850894
hsa-miR-6877-5p,0.0003213276836158192
hsa-miR-548aq-3p,0.0003130374957000344
hsa-miR-625-5p,0.0003095238095238095
hsa-miR-4492,0.00029118844872269513
hsa-miR-548j-5p,0.00029092071611253197
hsa-miR-877-5p,0.00027555308367321706
hsa-miR-328-5p,0.0002702052147023685
hsa-miR-499a-5p,0.00025455562659846545
hsa-miR-502-5p,0.00025305895439377084
hsa-miR-103a-3p,0.00024462365591397853
hsa-miR-548j-3p,0.00024462365591397853
hsa-miR-224-5p,0.00024073340410366397
hsa-miR-424-5p,0.0002301941051571665
hsa-miR-487a-5p,0.00022246189243600825
hsa-miR-4685-3p,0.0002085738539898134
hsa-miR-642a-5p,0.0001942110177404302
hsa-miR-548g-3p,0.00018367346938775536
hsa-miR-30a-3p,0.00017590645674137048
hsa-miR-582-5p,0.00017195767195767205
hsa-miR-338-3p,0.00016893256893256946
hsa-miR-2110,0.00016578789437585685
hsa-miR-576-3p,0.00015793750345143186
hsa-miR-2355-5p,0.00015392847279756939
hsa-miR-6087,0.00015020750801735482
hsa-miR-651-5p,0.00013255469039673726
hsa-miR-6804-5p,9.804713804713854e-05
hsa-miR-151a-3p,8.974358974358979e-05
hsa-miR-215-5p,6.619885397081192e-05
hsa-miR-19b-1-5p,6.596194503171284e-05
hsa-miR-196b-3p,0.0
hsa-miR-1294,0.0
hsa-miR-548aj-5p,0.0
hsa-miR-4687-5p,0.0
hsa-miR-3617-5p,0.0
hsa-miR-491-5p,0.0
hsa-miR-2278,0.0
hsa-miR-6513-3p,0.0
hsa-miR-181d-5p,0.0
hsa-miR-29b-1-5p,0.0
hsa-miR-4454,0.0
hsa-miR-3074-3p,0.0
hsa-miR-27b-5p,0.0
hsa-miR-570-3p,0.0
hsa-miR-5581-3p,0.0
hsa-miR-33a-3p,0.0
hsa-miR-24-1-5p,0.0
hsa-miR-1304-5p,0.0
hsa-miR-4676-3p,0.0
hsa-miR-455-3p,0.0
hsa-miR-337-5p,0.0
hsa-miR-374b-3p,0.0
hsa-miR-605-5p,0.0
hsa-miR-548aw,0.0
hsa-miR-6865-3p,0.0
hsa-miR-188-3p,0.0
hsa-miR-421,0.0
hsa-miR-885-5p,0.0
hsa-miR-195-5p,0.0
hsa-miR-6748-3p,0.0
hsa-miR-365a-3p,0.0
hsa-miR-543,0.0
hsa-miR-490-3p,0.0
hsa-miR-766-3p,0.0
hsa-miR-10b-3p,0.0
hsa-miR-7976,0.0
hsa-miR-3928-3p,0.0
hsa-miR-6810-3p,0.0
hsa-miR-935,0.0
hsa-miR-320e,0.0
hsa-miR-6793-3p,0.0
hsa-miR-495-3p,0.0
hsa-miR-579-5p,0.0
hsa-miR-597-5p,0.0
hsa-miR-181b-3p,0.0
hsa-miR-197-5p,0.0
hsa-miR-30b-3p,0.0
hsa-miR-32-5p,0.0
hsa-miR-548a-5p,0.0
hsa-miR-3679-5p,0.0
hsa-miR-3177-3p,0.0
hsa-miR-212-3p,0.0
hsa-miR-140-5p,0.0
hsa-miR-16-1-3p,0.0
hsa-miR-532-3p,0.0
hsa-miR-26a-2-3p,0.0
hsa-miR-183-5p,0.0
hsa-miR-1306-5p,0.0
hsa-miR-6513-5p,0.0
hsa-miR-93-3p,0.0
hsa-miR-141-5p,0.0
hsa-miR-3913-3p,0.0
hsa-miR-3157-5p,0.0
hsa-miR-3913-5p,0.0
hsa-miR-5586-3p,0.0
hsa-miR-128-2-5p,0.0
hsa-miR-3909,0.0
hsa-miR-432-3p,0.0
hsa-miR-191-3p,0.0
hsa-miR-5189-5p,0.0
hsa-miR-485-5p,0.0
hsa-miR-624-3p,0.0
hsa-miR-4429,0.0
hsa-miR-145-3p,0.0
hsa-miR-26b-3p,0.0
hsa-miR-1273h-3p,0.0
hsa-miR-30e-3p,0.0
hsa-miR-3173-5p,0.0
hsa-miR-183-3p,0.0
hsa-miR-5193,0.0
hsa-miR-654-5p,0.0
hsa-miR-370-3p,0.0
hsa-miR-380-3p,0.0
hsa-miR-548q,0.0
hsa-miR-99b-3p,0.0
hsa-miR-1246,0.0
hsa-miR-671-5p,0.0
hsa-miR-454-5p,0.0
hsa-miR-376b-5p,0.0
hsa-miR-1290,0.0
hsa-miR-23b-5p,0.0
hsa-miR-1285-3p,0.0
hsa-miR-1304-3p,0.0
hsa-miR-1287-5p,0.0
hsa-miR-942-5p,0.0
hsa-miR-548t-3p,0.0
hsa-miR-4662a-5p,0.0
hsa-miR-5010-5p,0.0
hsa-miR-206,0.0
hsa-miR-1908-5p,0.0
hsa-miR-4732-5p,0.0
hsa-miR-204-5p,0.0
hsa-miR-301b,0.0
hsa-miR-3138,0.0
hsa-miR-3200-3p,0.0
hsa-miR-3120-3p,0.0
hsa-miR-539-5p,0.0
hsa-miR-660-3p,0.0
hsa-miR-411-3p,0.0
hsa-miR-331-5p,0.0
hsa-miR-548z,0.0
hsa-miR-744-3p,0.0
hsa-miR-3591-5p,0.0
hsa-miR-424-3p,0.0
hsa-miR-331-3p,0.0
hsa-miR-544a,0.0
hsa-miR-664a-5p,0.0
hsa-miR-450a-5p,0.0
hsa-miR-539-3p,0.0
hsa-miR-130a-5p,0.0
hsa-miR-296-5p,0.0
hsa-miR-589-5p,0.0
hsa-miR-487a-3p,0.0
hsa-miR-18b-3p,0.0
hsa-miR-338-5p,0.0
hsa-miR-656-3p,0.0
hsa-miR-29a-5p,0.0
hsa-miR-7847-3p,0.0
hsa-miR-32-3p,0.0
hsa-miR-378a-5p,0.0
hsa-miR-127-3p,0.0
hsa-miR-548ay-5p,0.0
hsa-miR-1273h-5p,0.0
hsa-miR-671-3p,0.0
hsa-miR-550a-3-5p,0.0
hsa-miR-1292-5p,0.0
hsa-miR-4674,0.0
hsa-miR-3940-3p,0.0
hsa-miR-579-3p,0.0
hsa-miR-550a-3p,0.0
hsa-miR-641,0.0
hsa-miR-3667-3p,0.0
hsa-miR-192-3p,0.0
hsa-miR-214-5p,0.0
hsa-miR-1285-5p,0.0
hsa-miR-492,0.0
hsa-miR-1303,0.0
hsa-let-7f-2-3p,0.0
hsa-miR-3620-3p,0.0
hsa-miR-873-5p,0.0
hsa-miR-30d-3p,0.0
hsa-miR-550a-5p,0.0
hsa-miR-550b-3p,0.0
hsa-miR-3667-5p,0.0
hsa-miR-335-3p,0.0
hsa-miR-500a-5p,0.0
hsa-miR-548au-5p,0.0
hsa-miR-9-5p,0.0
hsa-miR-3140-3p,0.0
hsa-miR-3960,0.0
hsa-miR-320d,0.0
hsa-miR-224-3p,0.0
hsa-miR-548am-5p,0.0
hsa-miR-6516-5p,0.0
hsa-miR-497-3p,0.0
hsa-miR-551a,0.0
hsa-miR-5096,0.0
hsa-miR-299-3p,0.0
hsa-miR-181a-3p,0.0
hsa-miR-29b-2-5p,0.0
hsa-miR-301a-5p,0.0
hsa-miR-146a-3p,0.0
hsa-miR-377-5p,0.0
hsa-miR-376a-2-5p,0.0
hsa-miR-30c-2-3p,0.0
hsa-miR-496,0.0
hsa-miR-330-3p,0.0
hsa-miR-223-5p,0.0
hsa-miR-199b-5p,0.0
hsa-miR-342-5p,0.0
hsa-miR-664b-3p,0.0
hsa-miR-323a-3p,0.0
hsa-miR-411-5p,0.0
hsa-miR-627-5p,0.0
hsa-miR-548b-5p,0.0
hsa-miR-99a-3p,0.0
hsa-miR-337-3p,0.0
hsa-miR-505-5p,0.0
hsa-miR-6726-3p,0.0
hsa-miR-4662b,0.0
hsa-miR-4791,0.0
hsa-miR-4644,0.0
hsa-miR-3939,0.0
hsa-miR-3692-3p,0.0
hsa-miR-1202,0.0
hsa-miR-4465,0.0
hsa-miR-3145-5p,0.0
hsa-miR-548h-5p,0.0
hsa-miR-3144-3p,0.0
hsa-miR-5690,0.0
hsa-miR-7111-3p,0.0
hsa-miR-1275,0.0
hsa-miR-5004-3p,0.0
hsa-miR-6834-5p,0.0
hsa-miR-6891-5p,0.0
hsa-miR-4640-3p,0.0
hsa-miR-3146,0.0
hsa-miR-6838-5p,0.0
hsa-miR-489-3p,0.0
hsa-miR-3622b-3p,0.0
hsa-miR-1207-3p,0.0
hsa-miR-548az-3p,0.0
hsa-miR-548a-3p,0.0
hsa-miR-3151-5p,0.0
hsa-miR-1273a,0.0
